_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,hunter_type,num_slots,name,rarity
1507558,Waist,32,48,1,-2,0,2,0,0,1,Makluva Coil U,4
1507559,Waist,16,32,1,-2,0,3,0,1,1,Makluva Fin U,4
1507560,Waist,34,50,3,0,0,1,2,0,1,Bistro Sarong S,4
1507561,Waist,17,33,4,0,0,1,3,1,1,Bistro Apron S,4
1507564,Waist,36,52,-3,0,0,1,2,0,2,Mosgharl Folia S,4
1507565,Waist,18,34,-3,0,0,2,3,1,2,Mosgharl Fronds S,4
1507566,Waist,34,50,-1,-1,0,3,0,0,1,Edel Folia S,4
1507567,Waist,17,33,-1,-1,0,4,0,1,1,Edel Fronds S,4
1507568,Waist,32,48,-1,2,0,0,3,0,0,Moofah Coil S,4
1507569,Waist,16,32,-1,3,0,0,4,1,0,Moofah Coat S,4
1507581,Waist,20,36,1,1,2,1,1,0,1,Remobra Belt S,4
1507582,Waist,10,26,1,1,3,1,1,1,1,Remobra Band S,4
1507589,Waist,19,35,0,0,0,0,0,2,2,Mosswine Hip S,4
1507590,Waist,32,48,2,0,0,0,-2,0,1,Rhenoplos Coil S,4
1507591,Waist,16,32,3,0,0,0,-2,1,1,Rhenoplos Coat S,4
1507592,Waist,28,44,-2,0,0,0,0,0,1,Jaggi Faulds S,4
1507593,Waist,14,30,-2,0,0,0,0,1,1,Jaggi Coat S,4
1507594,Waist,28,44,-2,-1,0,4,0,0,2,Droth Faulds S,4
1507595,Waist,14,30,-2,-1,0,5,0,1,2,Droth Coat S,4
1507596,Waist,30,46,4,0,0,-2,-1,0,1,Uroktor Tassets S,4
1507597,Waist,15,31,5,0,0,-2,-1,1,1,Uroktor Coat S,4
1507598,Waist,30,46,-2,0,0,0,0,0,1,Maccao Faulds S,4
1507599,Waist,15,31,-2,1,1,1,1,1,1,Maccao Coat S,4
1507600,Waist,30,46,0,0,0,0,-2,0,2,Velociprey Tassets S,4
1507601,Waist,15,31,0,1,0,1,-2,1,2,Velociprey Coat S,4
1507602,Waist,30,46,0,-1,0,0,2,0,1,Giaprey Faulds S,4
1507603,Waist,15,31,0,-1,0,0,3,1,1,Giaprey Coat S,4
1507604,Waist,32,48,0,1,0,0,-2,0,2,Genprey Tassets S,4
1507605,Waist,16,32,1,2,0,0,-2,1,2,Genprey Coat S,4
1507606,Waist,36,52,0,1,0,0,-2,0,1,EX Genprey Tassets,4
1507607,Waist,18,34,1,2,0,0,-2,1,1,EX Genprey Coat,4
1507608,Waist,34,50,2,-1,0,-1,0,0,1,Ioprey Tassets S,4
1507609,Waist,17,33,3,-1,0,-1,0,1,1,Ioprey Coat S,4
1507610,Waist,38,54,2,-1,0,-1,0,0,0,EX Ioprey Tassets,4
1507611,Waist,19,35,3,-1,0,-1,0,1,0,EX Ioprey Coat,4
1507612,Waist,32,48,-2,1,2,1,1,0,1,Vespoid Tassets S,4
1507613,Waist,16,32,-2,2,3,2,2,1,1,Vespoid Coat S,4
1507614,Waist,36,52,-2,1,2,1,1,0,0,EX Vespoid Tassets,4
1507615,Waist,18,34,-2,2,3,2,2,1,0,EX Vespoid Coat,4
1507616,Waist,36,52,-1,-1,4,-1,-1,0,1,Hornetaur Tassets S,4
1507617,Waist,18,34,-1,-1,6,-1,-1,1,1,Hornetaur Coat S,4
1507618,Waist,40,56,-1,-1,4,-1,-1,0,1,EX Hornetaur Tassets,4
1507619,Waist,20,36,-1,-1,6,-1,-1,1,1,EX Hornetaur Coat,4
1507620,Waist,32,48,-1,-1,4,-1,-1,0,0,Hornetaur Tassets R,4
1507621,Waist,16,32,-1,-1,6,-1,-1,1,0,Hornetaur Coat R,4
1507622,Waist,32,48,-2,0,2,0,0,0,1,Bnahabra Coil S,4
1507623,Waist,16,32,-2,1,3,1,1,1,1,Bnahabra Coat S,4
1507626,Waist,36,52,0,-2,0,2,1,0,1,Bulldrome Faulds S,4
1507627,Waist,18,34,0,-2,0,3,1,1,1,Bulldrome Coat S,4
1507629,Waist,38,54,-2,-2,0,0,0,0,3,Arzuros Faulds S,4
1507630,Waist,19,35,-2,-2,0,0,0,1,3,Arzuros Coat S,4
1507631,Waist,42,58,2,0,0,0,-3,0,0,Cephalos Tassets S,4
1507632,Waist,21,37,2,0,0,0,-3,1,0,Cephalos Coat S,4
1507633,Waist,46,62,2,0,0,0,-3,0,0,EX Cephalos Tassets,4
1507634,Waist,23,39,2,0,0,0,-3,1,0,EX Cephalos Coat,4
1507635,Waist,44,60,3,0,0,-1,-3,0,0,Kut-Ku Tassets S,4
1507636,Waist,22,38,4,0,0,-1,-3,1,0,Kut-Ku Coat S,4
1507637,Waist,44,60,-2,-1,1,2,0,0,1,Kecha Faulds,4
1507638,Waist,22,38,-2,-1,1,3,0,1,1,Kecha Coat,4
1507639,Waist,40,56,-3,0,0,1,3,0,1,Lagombi Faulds S,4
1507640,Waist,20,36,-3,0,0,1,4,1,1,Lagombi Coat S,4
1507641,Waist,46,62,-3,4,0,1,-1,0,1,Gypceros Tassets S,4
1507642,Waist,23,39,-3,5,0,1,-1,1,1,Gypceros Coat S,4
1507643,Waist,42,58,-3,4,0,1,-1,0,0,Gypceros Tassets R,4
1507644,Waist,21,37,-3,5,0,1,-1,1,0,Gypceros Coat R,4
1507645,Waist,46,62,2,-1,1,-3,0,0,2,Tetsucabra Faulds S,4
1507646,Waist,23,39,3,-1,1,-3,0,1,2,Tetsucabra Coat S,4
1507647,Waist,48,64,-1,-3,1,3,0,0,0,Hermitaur Tassets S,4
1507648,Waist,24,40,-1,-3,1,4,0,1,0,Hermitaur Coat S,4
1507649,Waist,52,68,-1,-3,1,3,0,0,0,EX Hermitaur Tassets,4
1507650,Waist,26,42,-1,-3,1,4,0,1,0,EX Hermitaur Coat,4
1507651,Waist,44,60,-1,-3,1,3,0,0,0,Hermitaur Tassets R,4
1507652,Waist,22,38,-1,-3,1,4,0,1,0,Hermitaur Coat R,4
1507653,Waist,46,62,2,0,1,-3,-1,0,2,Volvidon Faulds S,4
1507654,Waist,23,39,3,0,1,-3,-1,1,2,Volvidon Coat S,4
1507655,Waist,46,62,-3,-1,0,4,0,0,1,Ludroth Faulds S,4
1507656,Waist,23,39,-3,-1,0,5,0,1,1,Ludroth Coat S,4
1507657,Waist,42,58,-3,-1,0,4,0,0,0,Ludroth Tassets R,4
1507658,Waist,21,37,-3,-1,0,5,0,1,0,Ludroth Coat R,4
1507659,Waist,44,60,0,0,0,0,0,0,0,Lecturer's Skirt,4
1507660,Waist,22,38,0,0,0,0,0,1,0,Lecturer's Frills,4
1507661,Waist,40,56,-1,-1,0,0,-1,0,2,Alloy Coil S,5
1507662,Waist,20,36,-1,-1,0,0,-1,1,2,Alloy Coat S,5
1507663,Waist,36,52,-1,-1,0,0,-1,0,0,Alloy Coil R,5
1507664,Waist,18,34,-1,-1,0,0,-1,1,0,Alloy Coat R,5
1507665,Waist,44,60,1,-1,0,-1,0,0,0,Battle Tassets S,5
1507666,Waist,22,38,2,-1,0,-1,0,1,0,Battle Coat S,5
1507667,Waist,48,64,-1,1,0,-1,0,0,3,Ingot Coil S,5
1507668,Waist,24,40,-1,2,0,-1,0,1,3,Ingot Coat S,5
1507669,Waist,44,60,-1,1,0,-1,0,0,0,Ingot Coil R,5
1507670,Waist,22,38,-1,2,0,-1,0,1,0,Ingot Coat R,5
1507671,Waist,46,62,0,2,0,-1,-1,0,2,High Metal Tassets S,5
1507672,Waist,23,39,0,3,0,-1,-1,1,2,High Metal Coat S,5
1507673,Waist,42,58,0,2,0,-1,-1,0,0,High Metal Tassets U,5
1507674,Waist,21,37,0,3,0,-1,-1,1,0,High Metal Coat U,5
1507677,Waist,48,64,-1,-1,-1,4,-1,0,0,Lobster Coil,5
1507678,Waist,24,40,-1,-1,-1,5,-1,1,0,Lobster Coat,5
1507679,Waist,50,66,2,2,3,-2,-2,0,0,Obituary Elytra S,5
1507680,Waist,25,41,3,2,4,-2,-2,1,0,Obituary Alae S,5
1507681,Waist,50,66,2,2,3,-2,-2,0,0,Butterfly Elytra S,5
1507682,Waist,25,41,3,2,4,-2,-2,1,0,Butterfly Alae S,5
1507683,Waist,48,64,2,1,0,1,-1,0,0,Death Stench Bowels S,5
1507684,Waist,24,40,3,1,0,1,-1,1,0,Death Stench Belly S,5
1507685,Waist,44,60,2,1,0,1,-1,0,0,Death Stench Bowels R,5
1507686,Waist,22,38,3,1,0,1,-1,1,0,Death Stench Belly R,5
1507687,Waist,46,62,0,-2,0,3,-1,0,2,Vaik Faulds S,5
1507688,Waist,23,39,0,-2,0,4,-1,1,2,Vaik Coat S,5
1507689,Waist,48,64,-2,3,2,0,-2,0,1,Aelucanth Elytra S,5
1507690,Waist,24,40,-2,3,3,0,-2,1,1,Aelucanth Alae S,5
1507691,Waist,48,64,-2,3,2,0,-2,0,1,Rhopessa Elytra S,5
1507692,Waist,24,40,-2,3,3,0,-2,1,1,Rhopessa Alae S,5
1507693,Waist,44,60,2,0,-2,0,2,0,1,Patissier's Sarong,5
1507694,Waist,22,38,4,0,-2,0,2,1,1,Patissier's Apron,5
1507695,Waist,48,64,3,-1,3,-1,-1,0,0,Skalda Elytra S,5
1507696,Waist,24,40,4,-1,3,-1,-1,1,0,Skalda Alae S,5
1507697,Waist,48,64,3,-1,3,-1,-1,0,0,Spio Elytra S,5
1507698,Waist,24,40,4,-1,3,-1,-1,1,0,Spio Alae S,5
1507699,Waist,44,60,-2,1,0,-2,1,0,0,Malfestio Faulds S,5
1507700,Waist,22,38,-1,1,0,-2,1,1,0,Malfestio Coat S,5
1507701,Waist,46,62,-2,-4,0,3,4,0,0,Zamtrios Faulds,5
1507702,Waist,23,39,-2,-4,0,3,5,1,0,Zamtrios Coat,5
1507703,Waist,50,66,-4,4,1,1,2,0,0,Khezu Tassets S,5
1507704,Waist,25,41,-4,5,1,1,2,1,0,Khezu Coat S,5
1507705,Waist,46,62,-4,4,1,1,2,0,2,Khezu Tassets R,5
1507706,Waist,23,39,-4,5,1,1,2,1,2,Khezu Coat R,5
1507707,Waist,50,66,3,-2,-3,0,0,0,1,Rathian Faulds S,5
1507708,Waist,25,41,4,-2,-3,0,0,1,1,Rathian Coat S,5
1507709,Waist,54,70,3,-2,-3,0,0,0,0,EX Rathian Faulds,5
1507710,Waist,27,43,4,-2,-3,0,0,1,0,EX Rathian Coat,5
1507711,Waist,46,62,3,-2,-3,0,0,0,0,Rathian Faulds R,5
1507712,Waist,23,39,4,-2,-3,0,0,1,0,Rathian Coat R,5
1507713,Waist,50,66,2,-1,1,0,-3,0,1,Nibelsnarf Faulds S,5
1507714,Waist,25,41,3,-1,1,0,-3,1,1,Nibelsnarf Coat S,5
1507717,Waist,50,66,-4,0,0,1,4,0,0,Blango Tassets S,5
1507718,Waist,25,41,-4,0,0,1,5,1,0,Blango Coat S,5
1507719,Waist,54,70,-4,0,0,1,4,0,0,EX Blango Tassets,5
1507720,Waist,27,43,-4,0,0,1,5,1,0,EX Blango Coat,5
1507721,Waist,56,72,4,0,1,-4,0,0,1,Lavasioth Tassets,5
1507722,Waist,28,44,5,0,1,-4,0,1,1,Lavasioth Coat,5
1507723,Waist,60,76,4,0,1,-4,0,0,1,EX Lavasioth Tassets,5
1507724,Waist,30,46,5,0,1,-4,0,1,1,EX Lavasioth Coat,5
1507725,Waist,48,64,1,-1,0,2,-1,0,0,Ceanataur Tassets S,5
1507726,Waist,24,40,2,-1,0,2,-1,1,0,Ceanataur Coat S,5
1507727,Waist,52,68,1,-1,0,2,-1,0,0,EX Ceanataur Tassets,5
1507728,Waist,26,42,2,-1,0,2,-1,1,0,EX Ceanataur Coat,5
1507729,Waist,44,60,1,-1,0,2,-1,0,1,Ceanataur Tassets R,5
1507730,Waist,22,38,2,-1,0,2,-1,1,1,Ceanataur Coat R,5
1507731,Waist,56,72,1,0,1,-1,-3,0,1,Najarala Faulds S,5
1507732,Waist,28,44,1,1,1,-1,-3,1,1,Najarala Coat S,5
1507733,Waist,40,56,-2,-3,1,1,1,0,3,Nargacuga Tassets S,5
1507734,Waist,20,36,-2,-2,1,1,1,1,3,Nargacuga Coat S,5
1507735,Waist,56,72,2,2,0,-1,0,0,2,Garuga Tassets S,5
1507736,Waist,28,44,3,2,0,-1,0,1,2,Garuga Coat S,5
1507738,Waist,64,80,3,0,-2,-4,-1,0,1,Uragaan Faulds S,5
1507739,Waist,32,48,4,0,-2,-4,-1,1,1,Uragaan Coat S,5
1507740,Waist,50,66,3,3,3,3,3,0,0,Black Belt Tassets S,5
1507741,Waist,25,41,3,3,4,3,3,1,0,Black Belt Coat S,5
1507742,Waist,50,66,0,0,0,0,0,0,1,Guardian Coil,5
1507743,Waist,25,41,0,0,0,0,0,1,1,Guardian Coat,5
1507744,Waist,54,70,0,0,0,0,0,0,1,Guardian Coil U,5
1507745,Waist,27,43,0,0,0,0,0,1,1,Guardian Coat U,5
1507746,Waist,48,64,0,0,0,0,0,0,1,Scholar's Skirt,5
1507747,Waist,24,40,0,0,0,0,0,1,1,Scholar's Mini,5
1507748,Waist,48,64,0,0,0,0,0,0,1,Sailor Skirt,5
1507749,Waist,24,40,0,0,0,0,0,1,1,Sailor Mini,5
1507754,Waist,48,62,0,0,0,0,0,0,0,Derring Faulds S,6
1507755,Waist,24,38,1,1,1,1,1,1,0,Derring Coat S,6
1507756,Waist,54,68,-2,0,4,0,0,0,1,Dober Coil,6
1507757,Waist,27,41,-2,0,5,0,0,1,1,Dober Coat,6
1507758,Waist,60,74,-1,-3,-1,2,1,0,1,Damascus Coil,6
1507759,Waist,30,44,-1,-3,-1,2,1,1,1,Damascus Coat,6
1507760,Waist,56,70,-1,-3,-1,2,1,0,1,Damascus Coil R,6
1507761,Waist,28,42,-1,-3,-1,2,1,1,1,Damascus Coat R,6
1507766,Waist,56,70,-2,-2,4,-2,-2,0,0,Chrome Metal Coil,6
1507767,Waist,28,42,-2,-2,5,-2,-2,1,0,Chrome Metal Coat,6
1507768,Waist,60,74,1,-2,3,-2,2,0,1,Artian Coil S,6
1507769,Waist,30,44,3,-2,3,-2,2,1,1,Artian Coat S,6
1507770,Waist,56,70,1,-2,3,-2,2,0,0,Artian Coil R,6
1507771,Waist,28,42,3,-2,3,-2,2,1,0,Artian Coat R,6
1507772,Waist,60,74,-3,-2,5,4,-2,0,0,Seltas Faulds,6
1507773,Waist,30,44,-3,-2,6,4,-2,1,0,Seltas Coat,6
1507774,Waist,58,72,4,-2,-4,0,0,0,2,Rathalos Faulds S,6
1507775,Waist,29,43,5,-2,-4,0,0,1,2,Rathalos Coat S,6
1507776,Waist,62,76,4,-2,-4,0,0,0,2,EX Rathalos Faulds,6
1507777,Waist,31,45,5,-2,-4,0,0,1,2,EX Rathalos Coat,6
1507778,Waist,54,68,4,-2,-4,0,0,0,0,Rathalos Faulds R,6
1507779,Waist,27,41,5,-2,-4,0,0,1,0,Rathalos Coat R,6
1507780,Waist,58,72,-3,4,-2,2,-1,0,0,Lagiacrus Faulds S,6
1507781,Waist,29,43,-3,5,-2,2,-1,1,0,Lagiacrus Coat S,6
1507782,Waist,54,68,-3,4,-2,2,-1,0,0,Lagiacrus Faulds R,6
1507783,Waist,27,41,-3,5,-2,2,-1,1,0,Lagiacrus Coat R,6
1507784,Waist,58,72,0,4,1,-1,-4,0,1,Zinogre Faulds S,6
1507785,Waist,29,43,0,5,1,-1,-4,1,0,Zinogre Coat S,6
1507786,Waist,62,76,0,4,1,-1,-4,0,0,EX Zinogre Faulds,6
1507787,Waist,31,45,0,5,1,-1,-4,1,0,EX Zinogre Coat,6
1507788,Waist,50,64,0,-3,-1,2,1,0,0,Mizutsune Faulds S,6
1507789,Waist,25,39,0,-2,-1,2,1,1,0,Mizutsune Coat S,6
1507790,Waist,58,72,0,3,2,-2,-3,0,0,Astalos Faulds S,6
1507791,Waist,29,43,0,4,2,-2,-3,1,0,Astalos Coat S,6
1507792,Waist,66,80,-3,-1,2,1,3,0,0,Gammoth Faulds S,6
1507793,Waist,33,47,-3,-1,2,1,4,1,0,Gammoth Coat S,6
1507794,Waist,60,74,3,1,-1,-3,0,0,2,Glavenus Faulds S,6
1507795,Waist,30,44,4,1,-1,-3,0,1,2,Glavenus Coat S,6
1507796,Waist,60,74,4,0,0,-4,-1,0,0,Agnaktor Faulds,6
1507797,Waist,30,44,6,0,0,-4,-1,1,0,Agnaktor Coat,6
1507798,Waist,60,74,-2,-1,-2,2,2,0,1,Gore Faulds S,6
1507799,Waist,30,44,-2,-1,-2,3,2,1,1,Gore Coat S,6
1507800,Waist,64,78,-2,-1,-2,2,2,0,1,EX Gore Faulds,6
1507801,Waist,32,46,-2,-1,-2,3,2,1,1,EX Gore Coat,6
1507802,Waist,56,70,-2,-1,-2,2,2,0,1,Gore Faulds R,6
1507803,Waist,28,42,-2,-1,-2,3,2,1,1,Gore Coat R,6
1507804,Waist,60,74,2,-3,0,0,-2,0,2,Regios Tassets S,6
1507805,Waist,30,44,4,-3,0,0,-2,1,2,Regios Coat S,6
1507806,Waist,66,80,-3,1,1,2,-2,0,1,Duramboros Faulds,6
1507807,Waist,33,47,-2,1,1,2,-2,1,1,Duramboros Coat,6
1507808,Waist,60,74,2,-3,-2,0,0,0,0,Tigrex Tassets S,6
1507809,Waist,30,44,4,-3,-2,0,0,1,0,Tigrex Coat S,6
1507810,Waist,64,78,2,-3,-2,0,0,0,0,EX Tigrex Tassets,6
1507811,Waist,32,46,4,-3,-2,0,0,1,0,EX Tigrex Coat,6
1507812,Waist,56,70,2,-3,-2,0,0,0,0,Tigrex Tassets R,6
1507813,Waist,28,42,4,-3,-2,0,0,1,0,Tigrex Coat R,6
1507814,Waist,64,78,-1,3,2,-1,0,0,1,Kirin Hoop S,6
1507815,Waist,32,46,-1,4,2,-1,0,1,1,Kirin Shorts S,6
1507816,Waist,60,74,-1,3,2,-1,0,0,0,Kirin Hoop R,6
1507817,Waist,30,44,-1,4,2,-1,0,1,0,Kirin Shorts R,6
1507818,Waist,62,76,2,0,0,-4,-2,0,0,Brachydios Faulds S,6
1507819,Waist,31,45,2,0,0,-3,-2,1,0,Brachydios Coat S,6
1507820,Waist,66,80,2,0,0,-4,-2,0,3,EX Brachydios Faulds,6
1507821,Waist,33,47,2,0,0,-3,-2,1,3,EX Brachydios Coat,6
1507822,Waist,66,80,2,3,2,1,-5,0,1,Golden Obi,6
1507823,Waist,33,47,2,3,2,1,-4,1,1,Puppeteer Obi,6
1507824,Waist,66,80,0,-4,-4,0,0,0,2,Vangis Coil,6
1507825,Waist,33,47,0,-3,-4,0,0,1,2,Vangis Coat,6
1507826,Waist,50,64,0,0,0,0,0,0,1,Guild Knight Coat,6
1507827,Waist,25,39,0,0,0,0,0,1,1,Guild Knight Kilt,6
1507828,Waist,50,64,0,0,0,0,0,0,1,Maiden's Skirt S,6
1507829,Waist,25,39,0,0,0,0,0,1,1,French Maid Frills S,6
1507830,Waist,50,64,0,0,0,0,0,0,1,Blue Guild Coil,6
1507831,Waist,25,39,0,0,0,0,0,1,1,Blue Guild Coat,6
1507832,Waist,50,64,0,0,0,0,0,0,1,Red Guild Coil,6
1507833,Waist,25,39,0,0,0,0,0,1,1,Red Guild Coat,6
1507834,Waist,50,64,0,0,0,0,0,0,1,Helper Skirt S,6
1507835,Waist,25,39,0,0,0,0,0,1,1,Healer Frills S,6
1507836,Waist,50,64,0,0,0,0,0,0,3,Helper Skirt U,6
1507837,Waist,25,39,0,0,0,0,0,1,3,Healer Frills U,6
1507838,Waist,50,64,0,0,0,0,0,0,1,Guild Bard Coil S,6
1507839,Waist,25,39,0,0,0,0,0,1,1,Guild Bard Coat S,6
1507840,Waist,15,29,0,0,0,0,0,2,3,Chakra Waistlet,6
1507843,Waist,50,64,0,0,0,0,0,0,1,Dianthus Wealskirt,6
1507844,Waist,25,39,0,0,0,0,0,1,1,Campanile Wealskirt,6
1507845,Waist,50,64,0,0,0,0,0,0,0,Ace Faulds,6
1507846,Waist,25,39,0,0,0,0,0,1,0,Ace Coat,6
1507847,Waist,50,64,0,0,0,0,0,0,0,Sororal Faulds,6
1507848,Waist,25,39,0,0,0,0,0,1,0,Sororal Coat,6
1507849,Waist,50,64,0,0,0,0,0,0,0,Hawkcoil,6
1507850,Waist,25,39,0,0,0,0,0,1,0,Hawkcoat,6
1507851,Waist,56,70,1,1,1,1,1,0,0,Gourmew Sarong S,6
1507852,Waist,28,42,1,1,1,1,1,1,0,Gourmew Apron S,6
1507854,Waist,50,64,0,0,0,0,0,0,1,Scholarly Sash S,6
1507855,Waist,25,39,0,0,0,0,0,1,1,Scholarly Coat S,6
1507856,Waist,56,70,0,0,0,0,0,0,0,Ranger's Sash,6
1507857,Waist,28,42,0,0,0,0,0,1,0,Archer's Belt,6
1507858,Waist,56,70,2,2,1,-1,-1,0,1,Shinobi Heaven Belt,7
1507859,Waist,28,42,2,2,2,-1,-1,1,1,Shinobi Land Belt,7
1507860,Waist,60,74,2,2,1,-1,-1,0,1,Shinobi Sky Belt,7
1507861,Waist,30,44,2,2,2,-1,-1,1,1,Shinobi Sea Belt,7
1507862,Waist,66,80,2,-2,2,2,-2,0,1,Ancient Coil,7
1507863,Waist,33,47,2,-2,3,2,-2,1,1,Ancient Coat,7
1507864,Waist,66,80,2,2,2,-2,-2,0,1,Master's Faulds,7
1507865,Waist,33,47,3,2,2,-2,-2,1,1,Master's Coat,7
1507866,Waist,66,80,2,2,-5,2,2,0,0,Black Spine S,7
1507867,Waist,33,47,2,2,-5,2,3,1,0,Black Scale S,7
1507868,Waist,66,80,-2,2,-2,2,2,0,1,Toka Koshiate,7
1507869,Waist,33,47,-2,3,-2,2,2,1,1,Mitsuaoi Koshiate,7
1507870,Waist,64,78,4,-3,-4,0,0,0,0,EX Rathian Faulds S,7
1507871,Waist,32,46,6,-3,-4,0,0,1,0,EX Rathian Coat S,7
1507872,Waist,64,78,5,-4,-4,0,0,0,2,EX Rathalos Faulds S,7
1507873,Waist,32,46,6,-4,-4,0,0,1,2,EX Rathalos Coat S,7
1507874,Waist,64,78,2,-4,-3,0,0,0,1,EX Tigrex Coil S,7
1507875,Waist,32,46,4,-4,-3,0,0,1,1,EX Tigrex Coat S,7
1507876,Waist,68,82,-2,0,-4,2,2,0,2,Arc Faulds S,7
1507877,Waist,68,82,-2,0,-4,2,2,0,2,Storge Faulds S,7
1507878,Waist,34,48,-2,0,-3,2,2,1,2,Arc Coat S,7
1507879,Waist,34,48,-2,0,-3,2,2,1,2,Storge Coat S,7
1507880,Waist,72,86,-2,0,-4,2,2,0,2,EX Arc Faulds,7
1507881,Waist,72,86,-2,0,-4,2,2,0,2,EX Storge Faulds,7
1507882,Waist,36,50,-2,0,-3,2,2,1,2,EX Arc Coat,7
1507883,Waist,36,50,-2,0,-3,2,2,1,2,EX Storge Coat,7
1507884,Waist,64,78,-2,0,-4,2,2,0,3,Arc Faulds R,7
1507885,Waist,64,78,-2,0,-4,2,2,0,3,Storge Faulds R,7
1507886,Waist,32,46,-2,0,-3,2,2,1,3,Arc Coat R,7
1507887,Waist,32,46,-2,0,-3,2,2,1,3,Storge Coat R,7
1507888,Waist,72,86,-1,-2,-3,2,3,0,1,Kushala Cocoon S,7
1507889,Waist,36,50,-1,-2,-3,2,5,1,1,Kushala Wind Wrap S,7
1507890,Waist,76,90,-1,-2,-3,2,3,0,1,EX Kushala Cocoon,7
1507891,Waist,38,52,-1,-2,-3,2,5,1,1,EX Kushala Wind Wrap,7
1507892,Waist,68,82,-1,-2,-3,2,3,0,1,Kushala Cocoon R,7
1507893,Waist,34,48,-1,-2,-3,2,5,1,1,Kushala Wind Wrap R,7
1507894,Waist,56,70,-5,0,-3,1,2,0,2,Mizuha Sash S,7
1507895,Waist,28,42,-4,0,-3,1,2,1,2,Cham Coat S,7
1507896,Waist,60,74,-5,0,-3,1,2,0,0,EX Mizuha Sash,7
1507897,Waist,30,44,-4,0,-3,1,2,1,0,EX Cham Coat,7
1507898,Waist,66,80,4,1,-3,-4,-1,0,0,Kaiser Tassets S,7
1507899,Waist,33,47,4,1,-3,-3,-1,1,0,Kaiser Coat S,7
1507900,Waist,70,84,4,1,-3,-4,-1,0,0,EX Kaiser Tassets,7
1507901,Waist,35,49,4,1,-3,-3,-1,1,0,EX Kaiser Coat,7
1507902,Waist,66,80,2,-4,4,-6,0,0,2,Silver Solcoil,7
1507903,Waist,33,47,2,-4,4,-5,0,1,2,Silver Solcoat,7
1507904,Waist,70,84,2,-4,4,-6,0,0,0,EX Silver Solcoil,7
1507905,Waist,35,49,2,-4,4,-5,0,1,0,EX Silver Solcoat,7
1507906,Waist,62,76,2,-4,4,-6,0,0,0,Silver Solcoil R,7
1507907,Waist,31,45,2,-4,4,-5,0,1,0,Silver Solcoat R,7
1507908,Waist,64,78,2,-6,4,-4,0,0,0,Golden Lunecoil,7
1507909,Waist,32,46,2,-5,4,-4,0,1,0,Golden Lunecoat,7
1507910,Waist,68,82,2,-6,4,-4,0,0,0,EX Golden Lunecoil,7
1507911,Waist,34,48,2,-5,4,-4,0,1,0,EX Golden Lunecoat,7
1507912,Waist,70,84,2,3,2,1,-6,0,1,Divine Ire Obi,7
1507913,Waist,35,49,2,3,2,1,-5,1,1,Crusher Belt,7
1507914,Waist,70,84,-2,-5,-2,-2,-2,0,0,Esurient Faulds,7
1507915,Waist,35,49,-2,-4,-2,-2,-2,1,1,Esurient Coat,7
1507916,Waist,66,80,-2,-5,-2,-2,-2,0,3,Esurient Faulds R,7
1507917,Waist,33,47,-2,-4,-2,-2,-2,1,3,Esurient Coat R,7
1507918,Waist,74,88,4,-3,-5,0,2,0,0,Akantor Cincture,7
1507919,Waist,37,51,4,-3,-4,0,2,1,0,Akantor Sash,7
1507920,Waist,70,84,4,-3,-5,0,2,0,1,Akantor Cincture R,7
1507921,Waist,35,49,4,-3,-4,0,2,1,1,Akantor Sash R,7
1507922,Waist,80,94,-4,-3,-2,0,4,0,0,Ukanlos Cincture,7
1507923,Waist,40,54,-4,-3,-2,0,4,1,0,Ukanlos Sash,7
1507924,Waist,70,84,-3,0,-5,4,0,0,0,Tempest Obi,7
1507925,Waist,35,49,-3,0,-5,5,0,1,0,Welkin Obi,7
1507926,Waist,66,80,-3,0,-5,4,0,0,1,Tempest Obi R,7
1507927,Waist,33,47,-3,0,-5,5,0,1,1,Welkin Obi R,7
1507928,Waist,70,84,-1,-1,-2,-1,-1,0,1,Skeletal Hipbone R,7
1507929,Waist,35,49,-1,-1,-1,-1,-1,1,1,Decayed Hipbone R,7
1507930,Waist,70,84,0,1,-4,2,1,0,1,Astral Coil,7
1507931,Waist,35,49,0,1,-3,2,1,1,1,Astral Coat,7
1507932,Waist,76,90,0,0,-4,0,0,0,0,Escadora Might,7
1507933,Waist,38,52,0,0,-4,0,0,1,0,Escadora Force,7
1507934,Waist,72,86,0,0,-4,0,0,0,1,Escadora Might R,7
1507935,Waist,36,50,0,0,-4,0,0,1,1,Escadora Force R,7
1507943,Waist,44,60,1,1,3,1,1,0,0,Strange Faulds,5
1507944,Waist,22,38,2,2,3,2,2,1,0,Strange Coat,5
1507945,Waist,26,46,-2,1,0,2,-1,0,0,Redhelm Faulds,8
1507946,Waist,13,33,-2,1,0,3,-1,1,0,Redhelm Coat,8
1507947,Waist,22,42,-4,-2,0,3,4,0,0,Snowbaron Faulds,8
1507948,Waist,11,31,-4,-2,0,3,5,1,0,Snowbaron Coat,8
1507949,Waist,30,50,0,-4,0,4,0,0,0,Stonefist Faulds,8
1507950,Waist,15,35,0,-4,0,5,0,1,0,Stonefist Coat,8
1507951,Waist,30,50,4,-1,-3,0,0,0,0,Dreadqueen Faulds,8
1507952,Waist,15,35,4,-1,-3,1,1,1,0,Dreadqueen Coat,8
